CVEGEO,ECO1_R,ECO4_R,ECO7_R,ECO10_R,ECO13_R,ECO16_R,ECO19_R,ECO22_R
1903900014799009,52.5,100.0,0.0,0.0,0.0,0.0,14.3,85.7
1903900014799010,61.0,100.0,0.0,0.0,0.0,8.3,19.4,72.2
1903900014799011,52.4,100.0,0.0,0.0,0.0,-6.0,7.7,87.7
1903900014799012,56.5,100.0,0.0,0.0,-6.0,-6.0,10.4,85.4
1903900014799013,52.9,95.7,0.0,0.0,0.0,6.8,-6.0,88.6
1903900014799014,65.4,98.6,0.0,0.0,0.0,-6.0,-6.0,95.7
1903900014799015,0.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014799016,59.2,100.0,0.0,0.0,-6.0,-6.0,7.1,88.1
1903900014799017,54.2,100.0,0.0,-6.0,0.0,-6.0,9.6,86.5
1903900014799018,57.3,100.0,0.0,0.0,0.0,-6.0,7.0,90.7
1903900014799019,51.4,97.2,0.0,0.0,0.0,-6.0,-6.0,88.6
1903900014799020,88.2,100.0,0.0,0.0,0.0,0.0,26.7,53.3
1903900014799021,56.8,96.0,0.0,0.0,0.0,16.7,12.5,70.8
1903900014799022,53.8,100.0,0.0,0.0,0.0,-6.0,19.0,76.2
1903900014799023,62.5,100.0,0.0,0.0,0.0,0.0,-6.0,90.0
1903900014799024,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900014799025,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900014799026,50.3,97.4,-6.0,3.9,0.0,5.3,21.1,68.4
1903900014801001,57.9,100.0,0.0,0.0,0.0,13.6,13.6,72.7
1903900014801002,49.1,100.0,-6.0,0.0,-6.0,-6.0,-6.0,78.6
1903900014801003,46.0,100.0,0.0,0.0,0.0,-6.0,0.0,93.1
1903900014801004,44.4,100.0,0.0,-6.0,-6.0,-6.0,-6.0,87.5
1903900014801005,36.8,100.0,0.0,-6.0,0.0,9.5,-6.0,83.3
1903900014801006,52.9,98.8,-6.0,-6.0,0.0,7.5,7.5,81.3
1903900014801007,54.2,100.0,-6.0,-6.0,0.0,9.8,7.3,76.4
1903900014801008,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014801009,45.5,100.0,0.0,-6.0,-6.0,9.3,4.1,83.5
1903900014801010,56.9,100.0,0.0,20.7,0.0,17.2,0.0,62.1
1903900014801011,51.5,100.0,0.0,-6.0,0.0,17.6,0.0,70.6
1903900014801012,58.6,100.0,0.0,-6.0,0.0,11.8,17.6,67.6
1903900014801013,46.5,95.0,0.0,-6.0,0.0,0.0,0.0,94.7
1903900014801014,51.2,100.0,0.0,-6.0,-6.0,-6.0,-6.0,72.7
1903900014801015,40.0,100.0,0.0,-6.0,0.0,0.0,-6.0,-6.0
1903900014801016,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900014801017,57.7,100.0,0.0,-6.0,0.0,0.0,10.0,86.7
1903900014801018,28.6,100.0,0.0,0.0,0.0,-6.0,0.0,75.0
1903900014801020,55.6,100.0,0.0,-6.0,0.0,5.5,10.9,80.0
1903900014801021,50.5,100.0,0.0,-6.0,0.0,-6.0,-6.0,89.4
1903900014801022,50.6,100.0,0.0,-6.0,0.0,-6.0,-6.0,87.8
1903900014801023,64.0,100.0,0.0,-6.0,0.0,-6.0,-6.0,68.8
1903900014816001,53.8,95.2,-6.0,15.0,-6.0,35.0,32.5,12.5
1903900014816002,50.0,98.1,0.0,9.6,0.0,40.4,42.3,7.7
1903900014816003,49.6,98.6,0.0,-6.0,8.8,22.1,36.8,29.4
1903900014816004,47.5,97.4,0.0,-6.0,-6.0,27.0,56.8,8.1
1903900014816005,50.0,97.8,0.0,7.9,0.0,22.5,40.4,28.1
1903900014816006,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014816007,60.7,100.0,0.0,-6.0,-6.0,52.9,17.6,-6.0
1903900014816008,55.1,95.4,0.0,6.5,-6.0,41.9,27.4,22.6
1903900014816009,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014816010,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014816011,60.0,100.0,0.0,10.0,-6.0,53.3,10.0,20.0
1903900014816012,58.6,95.7,-6.0,6.3,-6.0,38.7,34.2,18.9
1903900014816013,57.5,97.6,0.0,11.0,3.7,41.5,26.8,15.9
1903900014816014,53.0,94.3,0.0,10.6,-6.0,39.4,36.4,10.6
1903900014816015,54.7,98.1,0.0,9.8,9.8,37.3,29.4,13.7
1903900014816016,53.6,100.0,0.0,6.7,0.0,28.9,40.0,24.4
1903900014816017,65.9,94.4,0.0,-6.0,-6.0,39.2,35.3,19.6
1903900014816018,60.2,94.0,0.0,10.6,-6.0,31.9,38.3,17.0
1903900014816019,64.7,100.0,0.0,9.1,0.0,31.8,27.3,29.5
1903900014816020,54.3,97.1,0.0,5.9,-6.0,48.5,32.4,11.8
1903900014816021,57.0,93.5,0.0,-6.0,-6.0,20.8,23.6,51.4
1903900014816022,63.9,97.8,-6.0,-6.0,0.0,13.3,17.8,62.2
1903900014816023,63.1,96.2,0.0,-6.0,-6.0,11.8,17.6,66.7
1903900014816024,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014816025,61.4,96.3,0.0,-6.0,0.0,23.1,11.5,63.5
1903900014816026,60.9,92.5,0.0,-6.0,0.0,18.4,14.3,65.3
1903900014816027,56.0,94.9,0.0,4.0,-6.0,29.3,26.7,38.7
1903900014816028,58.8,86.7,0.0,15.4,-6.0,15.4,19.2,46.2
1903900014816029,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014816030,55.3,95.2,0.0,10.0,-6.0,42.5,25.0,20.0
1903900014816031,56.6,90.7,0.0,-6.0,-6.0,51.3,17.9,25.6
1903900014816032,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014816033,55.2,91.9,0.0,8.8,-6.0,32.4,32.4,23.5
1903900014816034,50.9,89.3,0.0,12.0,-6.0,52.0,12.0,20.0
1903900014820001,57.1,95.6,0.0,4.6,0.0,27.7,32.3,35.4
1903900014820002,66.0,99.0,0.0,3.0,-6.0,30.0,32.0,34.0
1903900014820003,61.2,100.0,0.0,-6.0,-6.0,20.0,23.3,46.7
1903900014820004,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014820005,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014820006,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014820007,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014820008,59.3,98.8,0.0,-6.0,-6.0,23.2,28.0,43.9
1903900014820009,64.1,95.1,-6.0,3.8,-6.0,25.6,30.8,37.2
1903900014820010,67.5,98.1,0.0,-6.0,9.8,33.3,39.2,13.7
1903900014820011,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014820012,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014820013,60.8,100.0,0.0,-6.0,6.3,27.1,18.8,43.8
1903900014820014,77.5,98.4,0.0,-6.0,-6.0,14.8,26.2,52.5
1903900014820015,65.7,98.5,0.0,6.3,6.3,28.1,29.7,29.7
1903900014820016,73.9,96.1,0.0,-6.0,0.0,26.5,22.4,49.0
1903900014820017,57.4,95.7,0.0,10.4,-6.0,29.9,26.9,31.3
1903900014820018,66.4,94.4,0.0,0.0,0.0,19.4,49.3,31.3
1903900014820019,59.3,100.0,0.0,0.0,0.0,11.4,40.0,48.6
1903900014820020,62.2,98.2,-6.0,5.5,-6.0,29.1,36.4,25.5
1903900014820021,65.3,98.5,0.0,0.0,0.0,27.7,38.5,33.8
1903900014820022,70.3,92.2,0.0,0.0,0.0,15.3,35.6,49.2
1903900014820023,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014820024,67.1,89.8,0.0,0.0,0.0,22.7,43.2,34.1
1903900014820025,63.6,98.6,-6.0,-6.0,-6.0,37.7,26.1,30.4
1903900014820026,56.3,96.6,0.0,-6.0,0.0,10.7,51.8,33.9
1903900014820027,66.0,100.0,0.0,0.0,0.0,19.4,25.8,54.8
1903900014820028,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835001,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835002,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835003,74.0,97.6,-6.0,3.3,2.5,13.9,24.6,49.2
1903900014835004,63.3,100.0,0.0,13.0,-6.0,37.7,37.7,10.1
1903900014835005,70.0,100.0,0.0,-6.0,-6.0,14.3,39.3,35.7
1903900014835006,57.3,100.0,0.0,-6.0,0.0,23.5,47.1,21.6
1903900014835007,76.7,100.0,0.0,0.0,0.0,0.0,47.8,52.2
1903900014835008,74.8,100.0,-6.0,3.4,0.0,23.6,22.5,49.4
1903900014835009,51.8,100.0,0.0,7.0,-6.0,21.1,31.6,38.6
1903900014835010,56.3,100.0,0.0,6.7,-6.0,33.3,46.7,8.9
1903900014835011,62.2,100.0,-6.0,7.6,6.3,29.1,38.0,17.7
1903900014835012,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835013,60.2,100.0,0.0,7.5,7.5,49.1,28.3,7.5
1903900014835014,52.1,94.6,0.0,14.3,0.0,34.3,37.1,14.3
1903900014835015,56.3,100.0,0.0,9.5,-6.0,19.0,38.1,30.2
1903900014835016,47.5,100.0,0.0,20.7,-6.0,24.1,24.1,27.6
1903900014835017,59.5,97.2,0.0,4.3,-6.0,20.0,34.3,38.6
1903900014835018,57.4,96.8,0.0,-6.0,-6.0,36.7,36.7,16.7
1903900014835019,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835020,57.1,97.2,0.0,0.0,-6.0,20.0,40.0,37.1
1903900014835021,54.1,98.3,0.0,8.5,0.0,44.1,30.5,16.9
1903900014835022,66.0,100.0,-6.0,8.6,0.0,25.7,28.6,31.4
1903900014835023,54.7,97.1,0.0,8.8,4.4,35.3,32.4,19.1
1903900014835024,58.5,95.8,0.0,0.0,0.0,30.4,34.8,34.8
1903900014835025,55.6,94.6,0.0,11.4,0.0,55.7,20.0,12.9
1903900014835026,59.4,98.3,-6.0,5.1,0.0,23.7,39.0,28.8
1903900014835027,50.4,93.3,0.0,5.4,0.0,16.1,53.6,25.0
1903900014835028,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835029,54.5,97.6,0.0,-6.0,-6.0,9.8,24.4,56.1
1903900014835030,49.3,100.0,0.0,0.0,0.0,11.4,31.4,57.1
1903900014835031,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835032,68.5,96.7,0.0,0.0,-6.0,8.5,44.1,45.8
1903900014835033,58.6,100.0,-6.0,0.0,0.0,-6.0,17.6,64.7
1903900014835034,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900014835035,53.8,100.0,0.0,0.0,-6.0,0.0,-6.0,57.1
1903900014835036,85.0,100.0,0.0,0.0,0.0,0.0,29.4,70.6
1903900014835037,70.7,96.6,0.0,0.0,0.0,10.7,10.7,75.0
1903900014835038,67.3,100.0,0.0,-6.0,0.0,8.1,24.3,62.2
1903900014835039,57.6,100.0,0.0,0.0,0.0,21.1,26.3,52.6
1903900014835040,68.6,95.8,0.0,0.0,-6.0,21.7,21.7,52.2
1903900014835041,63.4,100.0,0.0,0.0,0.0,-6.0,19.2,73.1
1903900014835042,64.7,100.0,0.0,0.0,-6.0,36.4,-6.0,45.5
1903900014835043,65.5,97.2,0.0,0.0,0.0,20.0,22.9,51.4
1903900014835044,66.0,100.0,0.0,0.0,0.0,-6.0,-6.0,90.9
1903900014835045,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835046,72.2,100.0,0.0,-6.0,0.0,0.0,-6.0,84.6
1903900014835047,74.8,100.0,0.0,-6.0,0.0,3.4,18.0,77.5
1903900014835048,72.0,100.0,0.0,0.0,0.0,11.1,11.1,77.8
1903900014835049,64.2,100.0,0.0,-6.0,0.0,-6.0,17.6,73.5
1903900014835050,52.0,100.0,0.0,0.0,0.0,23.1,53.8,23.1
1903900014835051,79.2,100.0,0.0,-6.0,0.0,0.0,-6.0,84.2
1903900014835052,78.9,100.0,0.0,0.0,0.0,-6.0,20.0,73.3
1903900014835053,75.0,100.0,0.0,0.0,0.0,0.0,-6.0,93.3
1903900014835054,76.0,100.0,0.0,0.0,0.0,15.8,0.0,84.2
1903900014835055,69.6,100.0,0.0,0.0,0.0,-6.0,18.8,68.8
1903900014835056,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900014835057,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900014835058,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835059,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1903900014835060,83.3,100.0,0.0,0.0,0.0,0.0,0.0,100.0
1903900014835061,100.0,100.0,0.0,0.0,0.0,0.0,-6.0,90.0
1903900014835062,60.0,100.0,0.0,0.0,0.0,0.0,-6.0,91.7
1903900014835063,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835064,75.6,100.0,0.0,0.0,0.0,-6.0,17.6,79.4
1903900014835065,72.7,100.0,0.0,-6.0,0.0,-6.0,-6.0,62.5
1903900014835066,74.4,96.9,0.0,0.0,0.0,-6.0,12.9,83.9
1903900014835067,69.4,95.3,0.0,0.0,0.0,7.3,17.1,75.6
1903900014835068,85.7,100.0,0.0,0.0,-6.0,-6.0,0.0,83.3
1903900014835069,60.9,100.0,0.0,0.0,0.0,-6.0,-6.0,78.6
1903900014835070,69.6,100.0,0.0,0.0,0.0,15.6,43.8,40.6
1903900014835071,55.6,100.0,0.0,0.0,0.0,30.0,30.0,40.0
1903900014835072,61.5,98.5,0.0,0.0,0.0,4.5,18.2,77.3
1903900014835073,71.4,100.0,-6.0,-6.0,-6.0,-6.0,25.0,60.0
1903900014835074,68.8,100.0,0.0,0.0,0.0,0.0,-6.0,90.9
1903900014835075,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835076,59.3,100.0,0.0,0.0,0.0,-6.0,25.0,68.8
1903900014835077,69.0,100.0,0.0,-6.0,0.0,0.0,20.7,75.9
1903900014835078,55.9,97.0,0.0,0.0,0.0,0.0,15.6,84.4
1903900014835079,70.0,91.4,0.0,-6.0,0.0,-6.0,25.0,65.6
1903900014835080,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835081,72.4,95.2,0.0,-6.0,0.0,-6.0,-6.0,80.0
1903900014835082,70.0,100.0,0.0,0.0,0.0,-6.0,28.6,64.3
1903900014835083,72.1,98.0,0.0,0.0,0.0,-6.0,22.9,72.9
1903900014835084,83.3,100.0,0.0,0.0,0.0,0.0,60.0,-6.0
1903900014835085,70.0,100.0,0.0,-6.0,0.0,0.0,-6.0,57.1
1903900014835086,66.7,96.7,0.0,-6.0,0.0,20.7,34.5,37.9
1903900014835087,54.2,100.0,-6.0,7.7,-6.0,25.6,33.3,25.6
1903900014835088,53.8,100.0,0.0,-6.0,-6.0,22.9,45.7,22.9
1903900014835089,71.4,100.0,-6.0,0.0,0.0,15.0,40.0,40.0
1903900014835090,75.0,100.0,0.0,-6.0,0.0,25.9,37.0,33.3
1903900014835091,50.0,100.0,0.0,-6.0,0.0,44.4,22.2,27.8
1903900014835092,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835093,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835094,67.5,100.0,0.0,-6.0,0.0,33.3,25.9,33.3
1903900014835095,77.1,97.3,0.0,-6.0,0.0,13.9,36.1,47.2
1903900014835096,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835097,63.8,97.0,0.0,-6.0,-6.0,35.4,26.2,32.3
1903900014835098,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835099,62.0,100.0,0.0,-6.0,-6.0,16.1,38.7,35.5
1903900014835100,63.6,96.4,0.0,-6.0,0.0,11.1,33.3,50.0
1903900014835101,68.4,97.4,0.0,0.0,0.0,23.7,26.3,47.4
1903900014835102,81.8,100.0,0.0,0.0,0.0,-6.0,-6.0,66.7
1903900014835103,64.1,100.0,0.0,0.0,-6.0,12.2,46.3,39.0
1903900014835104,61.1,95.5,0.0,0.0,0.0,19.0,38.1,42.9
1903900014835105,83.3,100.0,0.0,-6.0,0.0,-6.0,-6.0,50.0
1903900014835106,68.4,97.4,0.0,0.0,-6.0,-6.0,36.8,55.3
1903900014835107,44.4,100.0,0.0,0.0,0.0,0.0,-6.0,75.0
1903900014835108,73.2,100.0,0.0,-6.0,0.0,22.0,53.7,19.5
1903900014835109,70.0,100.0,0.0,0.0,0.0,23.8,42.9,33.3
1903900014835110,66.7,100.0,0.0,0.0,0.0,0.0,21.4,78.6
1903900014835111,85.7,100.0,0.0,0.0,0.0,-6.0,-6.0,50.0
1903900014835112,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014835113,66.9,98.9,0.0,0.0,0.0,20.5,43.2,36.4
1903900014835114,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001484A001,57.8,94.0,-6.0,0.0,-6.0,22.2,39.7,34.9
190390001484A002,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001484A003,66.7,99.0,0.0,-6.0,0.0,3.2,11.6,83.2
190390001484A004,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
190390001484A005,57.4,98.3,0.0,7.0,0.0,12.3,28.1,52.6
190390001484A006,56.3,97.5,0.0,0.0,-6.0,15.4,33.3,48.7
190390001484A007,63.0,89.1,0.0,12.2,0.0,14.6,48.8,24.4
190390001484A008,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001484A009,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001484A010,57.3,100.0,-6.0,-6.0,-6.0,33.3,31.4,25.5
190390001484A011,57.1,95.6,0.0,0.0,-6.0,41.5,29.2,26.2
190390001484A012,56.8,100.0,0.0,0.0,0.0,7.4,25.9,66.7
190390001484A013,61.9,92.9,0.0,4.3,3.3,31.5,37.0,23.9
190390001484A014,60.0,100.0,0.0,0.0,-6.0,12.3,29.8,56.1
190390001484A015,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001484A016,54.1,100.0,-6.0,-6.0,-6.0,30.4,31.6,32.9
190390001484A017,53.3,100.0,0.0,-6.0,-6.0,18.4,36.7,38.8
190390001484A018,47.0,100.0,0.0,5.6,-6.0,33.3,31.5,25.9
190390001484A019,60.4,100.0,0.0,0.0,-6.0,12.7,25.5,60.0
190390001484A020,63.2,96.9,0.0,-6.0,-6.0,10.8,35.5,51.6
190390001484A021,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001484A022,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001484A023,85.2,100.0,0.0,0.0,0.0,0.0,-6.0,97.8
190390001484A024,70.1,97.9,0.0,0.0,0.0,0.0,-6.0,95.7
190390001484A025,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001484A026,75.9,97.6,0.0,-6.0,-6.0,-6.0,10.0,77.5
190390001484A027,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001484A028,71.3,97.2,0.0,0.0,0.0,-6.0,14.3,82.9
190390001484A029,69.6,99.1,0.0,-6.0,-6.0,-6.0,14.7,81.0
190390001484A030,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001484A031,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
190390001484A032,83.9,100.0,0.0,0.0,0.0,0.0,-6.0,92.3
190390001484A033,71.4,95.0,0.0,0.0,-6.0,0.0,0.0,94.7
190390001484A034,67.3,100.0,0.0,0.0,0.0,-6.0,17.1,77.1
190390001484A035,69.2,100.0,0.0,0.0,0.0,-6.0,0.0,88.9
190390001484A036,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
190390001484A037,81.8,100.0,0.0,-6.0,0.0,-6.0,18.5,74.1
190390001484A038,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0
190390001484A039,81.0,100.0,0.0,-6.0,0.0,-6.0,-6.0,76.5
190390001484A040,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
190390001484A041,64.0,100.0,0.0,0.0,0.0,-6.0,-6.0,81.3
190390001484A042,74.6,97.7,0.0,-6.0,0.0,7.0,16.3,74.4
190390001484A043,71.6,97.9,0.0,-6.0,0.0,-6.0,12.8,83.0
190390001484A044,75.9,96.8,0.0,0.0,0.0,6.6,21.3,72.1
190390001484A045,63.6,100.0,0.0,0.0,0.0,-6.0,-6.0,85.7
190390001484A046,69.0,95.0,0.0,0.0,0.0,-6.0,26.3,68.4
190390001484A047,82.5,100.0,0.0,-6.0,-6.0,-6.0,27.3,63.6
190390001484A048,72.7,97.9,0.0,-6.0,0.0,6.4,27.7,63.8
190390001484A049,91.3,95.2,0.0,0.0,0.0,15.0,35.0,50.0
190390001484A050,76.9,95.0,0.0,0.0,0.0,0.0,52.6,47.4
190390001484A051,85.7,95.2,0.0,0.0,0.0,7.5,35.0,57.5
190390001484A052,65.8,100.0,0.0,-6.0,-6.0,12.0,20.0,56.0
190390001484A053,87.0,92.5,0.0,0.0,0.0,-6.0,27.0,67.6
190390001484A054,79.3,95.7,0.0,0.0,0.0,-6.0,13.6,77.3
1903900014854001,70.1,98.1,0.0,0.0,0.0,-6.0,32.1,62.3
1903900014854002,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014854003,72.7,100.0,-6.0,-6.0,0.0,-6.0,12.5,75.0
1903900014854004,69.4,95.3,0.0,-6.0,0.0,7.3,12.2,75.6
1903900014854005,59.8,99.0,0.0,-6.0,0.0,0.0,8.2,90.7
1903900014854006,56.7,100.0,0.0,-6.0,-6.0,18.4,28.9,47.4
1903900014854007,53.4,94.9,0.0,-6.0,0.0,-6.0,10.8,83.8
1903900014854008,65.0,94.2,0.0,0.0,0.0,8.2,12.2,79.6
1903900014854009,64.3,98.4,0.0,0.0,0.0,0.0,6.5,93.5
1903900014854010,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014854011,66.7,98.1,0.0,-6.0,0.0,7.8,19.6,68.6
1903900014854012,70.9,100.0,0.0,0.0,0.0,7.7,12.8,79.5
1903900014854013,65.2,95.6,0.0,-6.0,0.0,9.3,14.0,74.4
1903900014854014,68.6,98.8,0.0,0.0,0.0,-6.0,11.3,87.5
1903900014854015,64.8,96.6,0.0,-6.0,0.0,14.0,21.1,61.4
1903900014854016,81.3,92.3,0.0,-6.0,0.0,-6.0,11.1,83.3
1903900014854017,66.2,98.0,0.0,-6.0,-6.0,-6.0,18.8,70.8
1903900014854018,62.5,100.0,0.0,-6.0,0.0,3.5,12.9,82.4
1903900014854019,63.0,98.4,0.0,0.0,-6.0,12.9,24.2,61.3
1903900014854020,83.3,97.8,0.0,0.0,0.0,9.1,18.2,72.7
1903900014854021,64.4,100.0,0.0,-6.0,0.0,7.9,18.4,71.1
1903900014854022,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014854023,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014854024,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014854025,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014869001,44.4,100.0,0.0,-6.0,0.0,-6.0,-6.0,80.0
1903900014869002,35.5,100.0,0.0,0.0,0.0,-6.0,-6.0,72.7
1903900014869003,53.6,98.3,0.0,-6.0,-6.0,-6.0,-6.0,91.5
1903900014869004,62.2,100.0,0.0,-6.0,0.0,0.0,0.0,91.3
1903900014869005,45.0,100.0,0.0,0.0,0.0,0.0,-6.0,88.9
1903900014869006,54.9,98.4,-6.0,2.2,0.0,8.8,2.2,85.2
1903900014869007,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014869008,56.4,96.2,0.0,0.0,0.0,7.8,11.8,80.4
1903900014869009,49.3,100.0,0.0,-6.0,0.0,-6.0,11.8,79.4
1903900014869010,48.8,100.0,0.0,0.0,0.0,0.0,-6.0,97.6
1903900014869011,43.8,98.9,0.0,-6.0,-6.0,11.1,7.8,78.9
1903900014869012,40.7,100.0,-6.0,0.0,0.0,0.0,-6.0,81.8
1903900014869013,32.2,100.0,0.0,0.0,0.0,0.0,15.8,84.2
1903900014869014,30.4,100.0,0.0,0.0,0.0,-6.0,-6.0,82.4
1903900014869015,48.5,100.0,0.0,0.0,-6.0,0.0,0.0,93.8
1903900014869016,53.6,100.0,0.0,-6.0,-6.0,0.0,0.0,86.7
1903900014869017,55.0,98.2,0.0,-6.0,0.0,9.3,9.3,75.9
1903900014869018,33.3,100.0,0.0,0.0,0.0,0.0,0.0,100.0
1903900014869019,66.7,87.5,0.0,0.0,0.0,0.0,-6.0,92.9
1903900014869020,57.5,97.9,0.0,5.5,0.0,7.1,5.5,82.0
1903900014869021,50.0,95.3,0.0,0.0,0.0,7.3,12.2,80.5
1903900014869022,56.9,97.3,0.0,0.0,-6.0,-6.0,13.9,80.6
1903900014869023,58.1,100.0,0.0,-6.0,0.0,7.0,14.0,74.4
1903900014869024,56.9,94.6,0.0,-6.0,0.0,14.3,-6.0,77.1
1903900014869025,60.0,97.8,0.0,-6.0,0.0,-6.0,9.1,81.8
1903900014869026,72.3,97.1,0.0,-6.0,0.0,-6.0,9.1,81.8
1903900014869027,66.7,95.8,0.0,-6.0,0.0,-6.0,0.0,82.6
1903900014869028,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014869029,57.6,100.0,0.0,0.0,0.0,-6.0,-6.0,84.2
1903900014869031,50.5,98.1,-6.0,-6.0,0.0,9.6,13.5,73.1
1903900014869032,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014869033,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1903900014873001,64.1,94.0,0.0,-6.0,0.0,-6.0,17.0,76.6
1903900014873002,58.2,91.2,0.0,0.0,0.0,-6.0,17.3,80.8
1903900014873003,62.5,100.0,0.0,0.0,0.0,0.0,16.0,84.0
1903900014873004,57.1,100.0,0.0,-6.0,0.0,0.0,37.5,50.0
1903900014873005,55.0,95.5,0.0,0.0,0.0,0.0,-6.0,95.2
1903900014873006,56.4,95.5,0.0,0.0,0.0,-6.0,-6.0,81.0
1903900014873007,53.1,96.3,0.0,-6.0,-6.0,2.3,6.9,87.8
1903900014873008,64.9,100.0,0.0,0.0,0.0,0.0,-6.0,95.8
1903900014873009,53.1,94.1,0.0,0.0,0.0,0.0,0.0,100.0
